id,title,category,course_url
1276878,C# primeiros passos: Lógica de Programação e Algoritmos,Development,/course/logica-de-programacao-csharp/
1276928,Pilates Teacher Training & CPD Certification,Health & Fitness,/course/pilates-teacher-training-course/
1277248,Desenvolvimento Android 2022 - Crie 13 apps completos,Development,/course/desenvolvimento-android-do-absoluto-zero-para-iniciantes/
1277772,Python 3.10 Guida Completa: da Principiante a Esperto,Development,/course/python3guidacompleta/
1277924,Angular Front To Back,Development,/course/angular-4-front-to-back/
1278112,Ten Excel Features Every Analyst Should Know,Business,/course/ten-excel-features-every-analyst-should-know/
1282020,Angular Essentials (Angular 2+ with TypeScript),Development,/course/angular-essentials-angular-2-angular-4-with-typescript/
1283436,Instalación y configuración de Microsoft Windows Server,IT & Software,/course/curso-instalacion-y-configuracion-de-windows-server-2016/
1283984,Aprende a usar Arduino desde cero: crea tus proyectos,IT & Software,/course/arduino-cero/
1285808,Java for Complete Beginners,Development,/course/java-for-complete-beginners/
1286120,Hive to ADVANCE Hive (Real time usage) :Hadoop querying tool,IT & Software,/course/hadoop-querying-tool-hive-to-advance-hivereal-time-usage/
1286330,Windows Server 2016,IT & Software,/course/windows-server-2016-l/
1286908,The Complete React Developer Course (w/ Hooks and Redux),Development,/course/react-2nd-edition/
1288044,The Complete Foundation Stock Trading Course,Finance & Accounting,/course/foundation-course/
1289030,Business Continuity Management System. ISO 22301.,Business,/course/business-continuity-management-system-iso-22301/
1289352,Creación de Videojuegos en Unreal Engine para principiantes,Development,/course/unreal-engine-principiantes/
1289478,iOS 11 & Swift 4 - The Complete iOS App Development Bootcamp,Development,/course/ios11-app-development-bootcamp/
1289968,Nutrition Masterclass: Build Your Perfect Diet & Meal Plan,Health & Fitness,/course/nutrition-masterclass-build-your-perfect-diet-meal-plan/
1292182,Fully Accredited Reflexology Diploma - Heal Via Your Feet!,Personal Development,/course/fully-accredited-reflexology-course-heal-via-your-feet/
1292876,Curso de Inglês! - O Fantástico Método para Ser Fluente,Teaching & Academics,/course/ingles-a-fantastica-formula-para-ser-fluente/
1294188,Apache Kafka Series - Kafka Streams for Data Processing,Business,/course/kafka-streams/
1294240,Create a CRUD Application with Ionic 3 and Firebase,Development,/course/create-a-crud-application-with-ionic-3-and-firebase/
1297958,Candlestick Patterns to Master Forex Trading Price Action,Finance & Accounting,/course/candlestick-patterns-to-master-forex-trading-price-action/
1298462,Photoshop Fundamentals,Design,/course/photoshop-fundamentals-in-one-hour/
1298438,Art Fundamentals - Building Blocks of Digital Painting,Design,/course/art-fundamentals-in-one-hour/
1298780,Statistics for Data Science and Business Analysis,Development,/course/statistics-for-data-science-and-business-analysis/
1299614,Active Listening Masterclass,Personal Development,/course/active-listening/
1299656,GCP: Complete Google Data Engineer and Cloud Architect Guide,Development,/course/gcp-data-engineer-and-cloud-architect/
1300254,Business Fundamentals: Corporate Strategy,Business,/course/business-fundamentals-corporate-strategy/
1301168,Selenium WebDriver-Working With Elements,IT & Software,/course/selenium-working-with-elements/
1301816,Der ultimative HTML5 und CSS3 Komplettkurs,Development,/course/der-ultimative-html5-und-css3-komplettkurs/
1302610,Master Java Web Services and REST API with Spring Boot,Development,/course/spring-web-services-tutorial/
1302896,TOTAL: CompTIA IT Fundamentals ITF+ (FCO-U61).,IT & Software,/course/it-fundamentals-fc0-u61-the-total-course/
1304666,Certificado de Hipnoterapia & Trance,Lifestyle,/course/certificado-de-hipnoterapia-trance/
1305243,Introduction To Fluid Art,Lifestyle,/course/introduction-to-fluid-art/
1307308,"Python Bootcamp: Vom Anfänger zum Profi, inkl. Data Science",Development,/course/python-bootcamp/
1309058,Programação Shell Script - Automatizando Rotinas no Linux,IT & Software,/course/programacao-shell-script/
1309202,Go: The Complete Developer's Guide (Golang),Development,/course/go-the-complete-developers-guide/
1310208,Curso de Dashboard em Excel 2016 - Super Didático,Office Productivity,/course/curso-de-dashboard-em-excel-2016-super-didatico/
1310772,Scala & Functional Programming Essentials | Rock the JVM,Development,/course/rock-the-jvm-scala-for-beginners/
1311142,Aprende Oracle PL/SQL desde Cero,Development,/course/aprende-oracle-plsql-12c-desde-cero/
1311030,Process Flowcharts & Process Mapping - The Beginner's Guide,Business,/course/process-mapping-process-flowcharts/
1311964,Angular: Convierte cualquier template HTML en una WebAPP,Development,/course/html-hacia-angular/
1312042,Oracle Database 12c SQL Certified Associate 1Z0-071,IT & Software,/course/oracle-database-12c-sql-certified-associate-1z0-071/
1312466,"The Complete PL/SQL Bootcamp : ""Beginner to Advanced PL/SQL""",Development,/course/plsql-beginner-to-advanced-become-a-perfect-plsql-developer/
1313502,Bootstrap 4 From Scratch With 5 Projects,Development,/course/bootstrap-4-from-scratch-with-5-projects/
1313828,Ansible Advanced - Hands-On - DevOps,IT & Software,/course/learn-ansible-advanced/
1314676,Linux Administration with Troubleshooting Skills: Hands-On,IT & Software,/course/red-hat-linux-administration-advance-level-troubleshooting/
1314986,Python 3: A' dan Z' ye Programlama,Development,/course/python3-ile-a-dan-z-ye-programlama/
1315262,"DevOps: CI/CD with Jenkins pipelines, Maven, Gradle",Development,/course/devops-and-continuous-integration-with-jenkins-pipelines/
1316326,Python para Data Science e Machine Learning,Development,/course/python-para-data-science-e-machine-learning/
1316728,Adobe InDesign CC - Essentials Training Course,Design,/course/indesign-tutorial-basics-course/
1316818,#1 Cryptocurrency Long-term Investment Opportunity 2017/2018,Finance & Accounting,/course/cryptocurrency-course/
1317138,Fotografia Movil: Iníciate y aprende las bases,Photography & Video,/course/fotografia-movil-basica/
1317578,Learn Cryptocurrency AltCoin Trading and ICO Investing,Finance & Accounting,/course/learn-cryptocurrency-altcoin-trading-and-ico-investing/
1317870,Aprenda Programação em Python 3 do Zero com Facilidade,Development,/course/aprenda-a-programar-em-python-com-facilidade-do-zero/
1318112,Complete 2022 Data Science & Machine Learning Bootcamp,Development,/course/python-data-science-machine-learning-bootcamp/
1319770,Design Patterns in Modern C++,Development,/course/patterns-cplusplus/
1320362,Linux Mastery: Master the Linux Command Line in 11.5 Hours,IT & Software,/course/linux-mastery/
1322444,How to Become a DJ - Learn How to Start DJing Online Today,Music,/course/online-dj-course/
1322294,DevOps Tutorial: Complete Beginners Training - 5 in 1 Bundle,Development,/course/devops-docker-complete-guide-hands-on-with-practical/
1322574,Crea sistemas Ecommerce con PHP 8 con pagos de PAYPAL y PAYU,Development,/course/crea-sistemas-ecommerce-con-php-y-con-pagos-de-paypal-y-payulatam/
1322562,"How to Present Your Thoughts Smoothly, Clearly & Powerfully",Business,/course/how-to-present-your-thoughts-smoothly-clearly-powerfully/
1324768,Character Art School: Complete Coloring and Painting,Design,/course/character-art-school-complete-coloring-and-painting/
1325716,Spanish for Beginners. The Complete Spanish Course. LEVEL 1.,Teaching & Academics,/course/el-metodo-spanish-1/
1325686,Learn Android Application Development,Development,/course/learn-android-application-development-y/
1326292,Complete Guide to TensorFlow for Deep Learning with Python,Development,/course/complete-guide-to-tensorflow-for-deep-learning-with-python/
1326802,Oracle Java Certification - Pass the Associate 1Z0-808 Exam.,IT & Software,/course/oracle-java-associate-certification-exam-course-1z0-808/
1327004,Develop Amazing Social Skills & Connect With People,Business,/course/powerful-social-skills/
1328588,"The Confidence, Assertiveness and Emotional IQ Masterclass",Personal Development,/course/the-nlp-confidence-self-esteem-breakthrough-online-course/
1328572,The Ultimate Guide to Game Development with Unity (Official),Development,/course/the-ultimate-guide-to-game-development-with-unity/
1328616,Advanced Certificate in Life Coaching (Skills and Practice),Personal Development,/course/life-coaching-practitioner-diploma-achology-certified/
1328600,Counselling Skills Certificate Course (Beginner to Advanced),Teaching & Academics,/course/online-counselling-practitioner-course-counselling-skills/
1328606,Diploma in Modern Applied Psychology (DiMAP.),Teaching & Academics,/course/diploma-in-modern-applied-psychology-achology-certified/
1329100,Progressive Web Apps (PWA) - The Complete Guide,Development,/course/progressive-web-app-pwa-the-complete-guide/
1329786,After Effects - Motion Graphics & Data Visualization,Design,/course/animated-infographic-video-data-visualisation/
1329878,Cryptocurrency Investing: Buy & Trade Bitcoin & Altcoins,Personal Development,/course/how-to-buy-cryptocurrency-bitcoin-investing-for-beginners/
1330276,Master Diseño Digital con Adobe Photoshop CC 2019 + 30 horas,Design,/course/master-en-diseno-digital-con-adobe-photoshop-cc/
1330590,Become A Learning Machine 2.0: Read 300 Books This Year,Personal Development,/course/become-a-learning-machine-read-300-books/
1331472,OWASP top 10: Web Application Security for beginners,IT & Software,/course/web-application-security-for-absolute-beginners-no-coding/
1331661,Writing Tools & Hacks: Copywriting/Blogging/Content Writing,Marketing,/course/writing-tools-hacks/
1332104,Microsoft SCCM Training,IT & Software,/course/microsoft-sccm-training/
1331946,Amazon Web Services (AWS) - Zero to Hero,IT & Software,/course/amazon-web-services-aws-v/
1332238,Marketing Digital COMPLETO,Marketing,/course/marketing-digital-completo/
1332278,Docker for the Absolute Beginner - Hands On - DevOps,IT & Software,/course/learn-docker/
1332354,JavaScript Essentials 2020 Mini Course,Development,/course/javascript-essentials-mini-course/
1333184,Giving and Receiving Feedback for Management and Leadership,Business,/course/giving-and-receiving-feedback-a-quick-course/
1333480,One Day Marketing for Digital Age,Marketing,/course/micro-mba-for-kidsmarketing-basics-with-erik-and-susan/
1333640,10 FREE Blogging Tools That Will Make You a Better Blogger,Business,/course/10-free-blogging-tools/
1333912,Aprender Revit 2018 desde cero con un proyecto,Design,/course/aprende-revit-2018-desde-cero/
1333914,Business Fundamentals: Marketing Strategy,Marketing,/course/business-fundamentals-marketing-strategy/
1334432,UX & Design Thinking: Experiência do Usuário nos negócios,Design,/course/ux-design/
1334522,ちゃんと学ぶ、HTML/CSS + JavaScript,Development,/course/html-css-js/
1334868,Unreal Engine 4 Mastery: Create Multiplayer Games with C++,Development,/course/unrealengine-cpp/
1336870,NLP Master Practitioner Training (Advanced to Specialist),Personal Development,/course/neuro-linguistic-programming-nlp-master-practitioner-online-course/
1336872,Neuro-Linguistic Programming (NLP) Practitioner Certificate,Personal Development,/course/nlp-practitioner-neuro-linguistic-programming-online-course/
1337000,"Master en JavaScript: Aprender JS, jQuery, Angular, NodeJS",Development,/course/master-en-javascript-aprender-js-jquery-angular-nodejs-y-mas/
1337064,Mastering QuickBooks Online,Business,/course/mastering-quickbooks-online/
1337206,Feedback is Fuel,Personal Development,/course/feedback-is-fuel/
1338296,The Beginner's Guide to Digital Art with Procreate on iPad!,Lifestyle,/course/procreate-guide/
1340842,Robotic Process Automation - RPA Overview,Business,/course/robotic-process-automation/
1341284,Rhino 3D ( any version )  Beginner Level to Advanced Level,Design,/course/rhino-3d-tutorials-from-beginner-level-to-advanced-level/
1341268,Desenvolvimento Web Completo 2022 - 20 cursos + 20 projetos,Development,/course/web-completo/
1341538,Master Hibernate and JPA with Spring Boot in 100 Steps,Development,/course/hibernate-jpa-tutorial-for-beginners-in-100-steps/
1341936,Excel Completo - Desde Principiante Hasta Avanzado,Office Productivity,/course/excel-completo-desde-principiante-hasta-avanzado/
1341688,Bloodborne Pathogens (BBP),Health & Fitness,/course/bloodborne-pathogens/
1343556,Kali Linux Tutorial For Beginners,IT & Software,/course/kali-linux-tutorial-for-beginners/
1343662,Selenium WebDriver with Java & Cucumber BDD,Development,/course/automate-tests-using-selenium-webdriver-with-java-cucumber/
1343890,Ultimate Google Certified Professional Cloud Architect 2022,IT & Software,/course/google-cloud-architect-certifications/
1344728,Active Directory on Windows Server,IT & Software,/course/active-directory-on-windows-server-2016/
1345240,How To Become A Shopify Expert (From Zero To Hero !),Business,/course/make-money-become-a-shopify-expert-from-zero-to-hero/
1345324,Jogos 3D com Unity + modo multiplayer,Development,/course/jogos-3d-com-unity-2017-modo-multiplayer/
1346050,Sıfırdan İleri Seviyeye Komple PHP ile Web Geliştirme 2022,Development,/course/sifirdan-ileri-seviye-web-programlama-html-php-pdo-mysql/
1346422,UIPath RPA - Tech Primer,Business,/course/rpa-tech-overview/
1346444,UiPath - Level 1 Robotic Process Automation,Business,/course/uipath-robotic-process-automation/
1346516,Microsoft Excel Data Analysis and Dashboard Reporting,Office Productivity,/course/microsoft-excel-data-analysis-and-dashboard-reporting/
1346902,EXCEL para principiantes enfocado a los  negocios,Office Productivity,/course/excelparanegocios/
1347004,Understanding and developing Emotional Intelligence,Business,/course/developing-emotional-intelligence/
1347730,The Agile Certified Practitioner Training Program (PMI-ACP),Business,/course/the-agile-certified-practitioner-training-program-pmi-acp/
1348924,CISSP Certification: CISSP Domain 1 & 2 Boot Camp UPDATED 22,IT & Software,/course/cissp-domain-1-2/
1349152,"Cryptocurrency: Complete Bitcoin, Ethereum, Altcoins! (8 HR)",Finance & Accounting,/course/cryptocurrency-complete-bitcoin-ethereum-course/
1349660,Linux Shell Scripting: A Project-Based Approach to Learning,IT & Software,/course/linux-shell-scripting-projects/
1349770,Curso Desenvolvedor Web Completo + 10 de projetos.,Development,/course/curso-desenvolvedor-web-completo/
1349908,Redes Neurais Artificiais em Python,IT & Software,/course/redes-neurais-artificiais-em-python/
1350272,Goal Setting Mastery Course,Personal Development,/course/goal-setting-mastery-course/
1350932,APPRENDRE LE DESSIN: Le cours complet,Design,/course/le-cours-complet-creez-vos-mangas-comics-bds-dessins/
1350984,The Modern Python 3 Bootcamp,Development,/course/the-modern-python3-bootcamp/
1351488,Hawaiian Lomi Lomi Massage Certificate Course (5CEU),Health & Fitness,/course/isla-verde-spa-lomi-lomi-hawaiian-massage-course/
1352388,Agile Business Analysis,Business,/course/agile-business-analysis/
1352468,Master Microservices with Spring Boot and Spring Cloud,Development,/course/microservices-with-spring-boot-and-spring-cloud/
1353936,Collaboration and Emotional Intelligence,Business,/course/collaboration-and-emotional-intelligence/
1354552,【ゼロから始めるデータ分析】 ビジネスケースで学ぶPythonデータサイエンス入門,Development,/course/optworks_1/
1354948,"Cryptocurrency Fundamentals: Buy, Sell, Trade Cryptocurrency",IT & Software,/course/cryptocurrency-fundamentals/
1354966,Certificación en Terapia Cognitivo Conductual,Personal Development,/course/certificacion-en-terapia-cognitivo-conductual/
1355158,"Creativity, Design Thinking, and Innovation for Business",Business,/course/creativity-and-innovation-for-business/
1355610,Communication Fundamentals: How To Communicate Better,Business,/course/communication-fundamentals-how-to-communicate-better/
1356020,Blender Character Creator for Video Games Design,Development,/course/blendercharacters/
1356080,Introduction to Child Psychology - ACCREDITED CERTIFICATE,Teaching & Academics,/course/intro-child-psychology/
1356190,【キカガク流】人工知能・機械学習 脱ブラックボックス講座 - 初級編 -,Development,/course/kikagaku_blackbox_1/
1356742,"The Complete Personal Finance Course: Save,Protect,Make More",Finance & Accounting,/course/the-complete-personal-finance-course-save-protect-make-more/
1357688,Curso Completo de Linguagem C e C++ - Iniciante Ao Avançado,Development,/course/curso-completo-de-linguagem-c-iniciante-ao-avancado/
1357674,Aprenda Linguagem C - Fundamentos Para Lógica de Programação,Development,/course/c-e-c-fundamentos-para-logica-de-programacao/
1358224,Project Management Essentials,Business,/course/project-management-essentials-course/
1357844,"Deep Learning and Computer Vision A-Z™: OpenCV, SSD & GANs",Development,/course/computer-vision-a-z/
1358570,Design Patterns in Java,Development,/course/design-patterns-java/
1358653,Anime Drawing for Beginners,Lifestyle,/course/anime-drawing-for-beginners/
1360446,[NEW] AWS Certified Cloud Practitioner 2022,IT & Software,/course/aws-certified-cloud-practitioner/
1360780,Practice Java by Building Projects,Development,/course/practice-java-by-building-projects/
1361592,Trading Master 101 - Introduction To Technical Analysis,Finance & Accounting,/course/trading-master-101-introduction-to-technical-analysis/
1361790,PMP Exam Prep Seminar - Complete Exam Coverage with 35 PDUs,Business,/course/pmp-pmbok6-35-pdus/
1361718,Introduction to programming with Java,Development,/course/introduction-to-programming-with-java/
1362052,AWS CloudFormation Master Class v2 [2022],Development,/course/aws-cloudformation-master-class/
1361726,"Security Awareness Training, Internet Security for Employees",Business,/course/security-awareness-training-internet-security-for-everyone/
1362218,"Leadership: How to Influence, Inspire and Impact as a Leader",Business,/course/leadership-influence-everyone/
1362070,"React - The Complete Guide (incl Hooks, React Router, Redux)",Development,/course/react-the-complete-guide-incl-redux/
1362708,Sıfırdan İleri Seviyeye İngilizce Eğitim Seti,Teaching & Academics,/course/sifirdan-ileri-seviyeye-online-ingilizce-egitim-seti/
1363378,Linux for Network Engineers: Practical Linux with GNS3,IT & Software,/course/linux-for-network-engineers-practical-linux-with-gns3/
1364804,Python 3 COMPLETO,Development,/course/python-3-completo/
1366348,Cross-Cultural Communication: How To Flex Your Style,Business,/course/cross-cultural-communication-how-to-flex-your-style/
1374394,React JS + Redux + ES6. Completo ¡De 0 a experto! (español),Development,/course/react-js-redux-es6-completo-de-0-a-experto-espanol/
1379522,Difficult Conversations: Master Difficult Conversations,Personal Development,/course/difficult-conversations-master-difficult-conversations/
1380500,Up and Running with Microsoft Teams,Office Productivity,/course/learn-staffhub/
1382156,"Introdução ao Desenho : Rosto, Expressões e Estilização!",Design,/course/introducao-ao-desenho/
1382702,The Complete Machine Learning Course with Python,Development,/course/machine-learning-course-with-python/
1383496,Server Side Rendering with React and Redux,Development,/course/server-side-rendering-with-react-and-redux/
1383810,Curso Design Gráfico COMPLETO 10 Cursos do Zero ao Avançado,Design,/course/curso-design-grafico-completo/
1384236,Uygulama Geliştirerek C# Öğrenin: A'dan Z'ye Eğitim Seti,Development,/course/sifirdan-ileri-seviye-csharp-programlama/
1384448,Power BI Masterclass - beginners to advanced,Business,/course/power-bi-masterclass-beginners-to-advanced/
1386294,Python for beginners,Development,/course/python-core-and-advanced/
1387804,Create Business Applications with AppSheet,Development,/course/create-business-applications-with-appsheet/
1388250,Spring Framework 5 & Spring Boot 2 desde cero a experto 2022,Development,/course/spring-framework-5/
1388972,Careers in Data Science A-Z™,Development,/course/careers-in-data-science-a-ztm/
1389360,Complete Guide to Conflict Management in the Workplace,Business,/course/complete-guide-to-conflict-management-in-the-workplace/
1390206,Video Editing in DaVinci Resolve 18/17: Beginner to Advanced,Photography & Video,/course/davinci-resolve-15-course/
1392122,iPhone Photography | Take Professional Photos On Your iPhone,Photography & Video,/course/iphonephotography/
1392412,Android y Kotlin Desde Cero a Profesional Completo +45 horas,Development,/course/android_kotlin/
1392410,Excel VBA Programming - The Complete Guide,Office Productivity,/course/excel-vba-programming/
1392458,Développeur d'Applications Mobiles | Formation Complète 2021,Development,/course/xamarin-fr/
1392960,Inteligencia Emocional,Personal Development,/course/curso-inteligencia-emocional/
1393266,Lead Generation Machine: Cold Email B2B Sales Master Course,Business,/course/lead-generation-machine-the-cold-emailing-master-course/
1394818,Introduction to Internet of Things and Cloud,Development,/course/a4iot-intro-iot-cloud/
1395136,Computer Science 101: Master the Theory Behind Programming,Development,/course/computer-science-101-master-the-theory-behind-programming/
1395358,Inglês para Brasileiros : Caminho a Fluência Acelerada 1,Teaching & Academics,/course/reiniciar-seu-ingles-do-zero/
1396294,Curso completo de Mikrotik do básico ao avançado! v2022!,IT & Software,/course/curso-completo-de-mikrotik-do-basico-ao-profissional/
1399390,Object Oriented PHP & MVC,Development,/course/object-oriented-php-mvc/
1399780,Tablas Dinámicas: Análisis de datos en Microsoft Excel.,Office Productivity,/course/tablas-dinamicas-microsoft-excel/
1399954,Six Sigma: Certified Lean Six Sigma Green Belt | Accredited,IT & Software,/course/six-sigma-green-belt-including-microsoft-excel-application/
1400386,Cryptocurrency Trading/TA Course 2022: Achieve Wins Daily!,Finance & Accounting,/course/cryptocurrencytrading/
1400814,The Complete Final Cut Pro X Course Beginner To Intermediate,Photography & Video,/course/finalcutproxcourse/
1400902,ADVANCED Swing Trading Strategy- Forex Trading/Stock Trading,Finance & Accounting,/course/advanced-swing-trading-strategy-master-of-all-strategies/
1400944,Complete Web Content Writing Masterclass+Power words eBook,Marketing,/course/write-killer-web-content-that-sells-a-step-by-step-course/
1401738,CONFIDENCE and SELF ESTEEM: Develop Confident Body Language,Personal Development,/course/confident-body-language-master-non-verbal-communication/
1405632,SQL - MySQL for Data Analytics and Business Intelligence,Business,/course/sql-mysql-for-data-analytics-and-business-intelligence/
1405438,Crystal Healing Practitioner Course - Professional Training,Lifestyle,/course/certified-crystal-healing-practitioner-diploma-course/
1406044,Primeiros Passos no Linux - Conceitos e Principais Comandos,IT & Software,/course/primeiros-passos-no-linux/
1405812,The Complete Android Oreo Developer Course - Build 23 Apps!,Development,/course/the-complete-android-oreo-developer-course/
1406344,JavaScript Algorithms and Data Structures Masterclass,Development,/course/js-algorithms-and-data-structures-masterclass/
1406474,PowerPoint Masterclass - Presentation Design & Animation,Office Productivity,/course/complete-powerpoint-presentation-design/
1407170,Affinity Designer: The Complete Guide to Affinity Designer,Design,/course/affinity-designer-the-complete-guide-to-affinity-designer/
1409030,Learn Figma - UI/UX Design Essential Training,Design,/course/learn-figma/
1408632,Etik Hacker Olma Kursu,IT & Software,/course/etik-hacker-olma-kursu/
1409142,The Coding Interview Bootcamp: Algorithms + Data Structures,Development,/course/coding-interview-bootcamp-algorithms-and-data-structure/
1409860,Thai Foot Reflexology Massage Certificate Course,Health & Fitness,/course/thai-foot-reflexology-massage-course/
1411306,Curso completo VMware vSphere 6.7 de principiante a avanzado,IT & Software,/course/curso-completo-vmware-vsphere-de-principiante-a-avanzado/
1411356,Persuasion Masterclass: How To Powerfully Influence Anyone,Personal Development,/course/persuasion-masterclass-how-to-powerfully-influence-anyone/
1411586,"CAPM Exam Prep Seminar - PMBOK Guide, Sixth Edition",Business,/course/capm-pmbok6/
1412564,Fast MBA Lead - Liderança e Gestão de Pessoas,Personal Development,/course/fast-mba-lead/
1413516,Learn Python for Total Beginners,Development,/course/python-3-for-total-beginners/
1414122,Passive Income : Top 3 Easiest FREE Websites,Business,/course/passive-online-income/
1414516,YouTube Kanal Geliştirme ve SEO Formülleri [Uzman Anlatımı],Marketing,/course/uzmanindan-youtube-kanal-gelistirme-formulleri/
1414996,Cisco CCNA Packet Tracer Ultimate labs: CCNA 200-301 labs,IT & Software,/course/cisco-ccna-packet-tracer-ultimate-labs-ccna-exam-prep-labs/
1414992,"MS Excel: A'dan Z'ye Tüm Komutlar, Formüller ve Özellikler!",Office Productivity,/course/ms-excel-adan-zye/
1415934,Management Skills - Team Leadership Skills Masterclass 2022,Business,/course/leadership-and-lean-management-masterclass/
1419186,Data Structures and Algorithms:  Deep Dive Using Java,Development,/course/data-structures-and-algorithms-deep-dive-using-java/
1419182,SQL for Beginners: Learn SQL using MySQL and Database Design,Development,/course/sql-for-beginners-course/
1419500,Salesforce 101: Introduction to Salesforce,Business,/course/salesforce-101-introduction-to-salesforce/
1419490,The Complete Xamarin Developer Course:  iOS And Android!,Development,/course/complete-xamarin-developer-course-ios-and-android/
1419916,Machine Learning e Data Science com Python de A a Z,Development,/course/machine-learning-e-data-science-com-python-y/
1420028,Angular Avanzado: Lleva tus bases al siguiente nivel - MEAN,Development,/course/angular-avanzado-fernando-herrera/
1420198,Formation Création de Jeux Vidéo - Unreal Engine 4 avec NICO,Development,/course/formationue4avecnico/
1421116,(42 Saat) Sıfırdan Komple Java Geliştirici Kursu,Development,/course/sifirdan-ileri-seviyeye-komple-java-gelistirici-kursu/
1421158,Spanish for Beginners. The complete Method. Level 2.,Teaching & Academics,/course/el-metodo-spanish-2/
1422100,Macros e VBA Excel - 67 aulas,IT & Software,/course/vbaexcel/
1423418,TOTAL: CompTIA CySA+ Cybersecurity Analyst (CS0-002),IT & Software,/course/comptia-cybersecurity-analyst-csa-cs0-001-the-total-course/
1423530,SUBLIMAÇÃO PARA INICIANTES + COREL DRAW*,Business,/course/sublimacao-para-iniciantes/
1424248,Stock Trading Strategies : Technical Analysis MasterClass 2,Finance & Accounting,/course/advance-trading-strategies/
1424326,Android App Development Masterclass using Kotlin,Development,/course/android-oreo-kotlin-app-masterclass/
1424930,Excel VBA[第1弾](超入門)エクセルが自動で仕事する！マクロの魔法　文系・非IT職もできるプログラミング,Office Productivity,/course/excel23vba/
1426094,Flourishing in Stressful Times - with Tara Brach,Health & Fitness,/course/flourishing-in-stressful-times-with-tara-brach/
1426182,Introduction to Virtualization  - One Hour Crash Course,IT & Software,/course/virtualization-one-hour-crash-course/
1426364,Sales Machine: The Sales Training B2B Master Course,Business,/course/sales-machine-sales-training/
1426514,"Complete GDPR, GDPR Certification, data protection, privacy",Business,/course/2018-general-data-protection-regulation/
1426934,Mastering Collaboration: Work together for the best results,Business,/course/mastering-collaboration-work-together-for-the-best-results/
1427466,Learn Angular 5 from Scratch,Development,/course/angular-5/
1428494,Blue Prism Foundation Course,IT & Software,/course/blue-prism-tutorials/
1428768,"Curso Edição de Vídeo COMPLETO, 4 Cursos do Zero ao Avançado",Design,/course/curso-de-edicao-de-video-completo/
1429106,Lean Six Sigma Introduction Specialist (Earn PDUs),Business,/course/lean-six-sigma-introduction-specialist/
1430746,The Complete Web Developer in 2022: Zero to Mastery,Development,/course/the-complete-web-developer-zero-to-mastery/
1432454,Effective Email Communication: Enhancing Your Voice at Work,Personal Development,/course/effective-email-communication/
1433858,The Complete SEO Bootcamp 2022,Marketing,/course/the-complete-seo-bootcamp/
1434700,[2022] Recruiting: Talent Acquisition & Hiring (Version 3.2),Business,/course/make-great-hires-recruiting-interviewing-hiring/
1434492,Modern Productivity — Superhuman Focus In A Distracted World,Personal Development,/course/modern-productivity/
1435772,Music Production in Ableton Live 10 - The Complete Course!,Music,/course/abletonlive10/
1436092,React Native - The Practical Guide [2022],Development,/course/react-native-the-practical-guide/
1436164,Customer Service: Soft Skills Fundamentals,Personal Development,/course/customer-service-soft-skills-fundamentals/
1436332,Learn JavaScript: Full-Stack from Scratch,Development,/course/learn-javascript-full-stack-from-scratch/
1437302,Curso Better PPT : Crie Apresentações PowerPoint que Arrasam,Office Productivity,/course/betterppt/
1438222,"Master en PHP, SQL, POO, MVC, Laravel, Symfony, WordPress +",Development,/course/master-en-php-sql-poo-mvc-laravel-symfony-4-wordpress/
1441058,Como Aprender Inglés Por Cuenta Propia Usando Internet,Teaching & Academics,/course/como-aprender-ingles-por-cuenta-propia-usando-internet/
1443424,The Manager's Guide to Effective One on One Meetings,Business,/course/the-managers-guide-to-effective-one-on-one-meetings/
1444056,Six Sigma: Certified Lean Six Sigma Yellow Belt (Accredited),IT & Software,/course/six-sigma-yellow-belt-the-ultimate-six-sigma-certification/
1444542,Curso Práctico de Django: Desarrollo Web Backend con Python,Development,/course/curso-django-2-practico-desarrollo-web-python-3/
1446440,ウェブ開発入門完全攻略コース - HTML/CSS/JavaScript. プログラミングをはじめて学び創れる人へ！,Development,/course/web-application-development/
1449352,Gua Sha- Tool Assisted Massage Technique Certificate Course,Health & Fitness,/course/gua-sha-an-ancient-tool-assisted-massage-technique-for-pain/
1449746,Business Development & B2B Sales for Startups- Sales Valley,Business,/course/businessdevelopment-b2b-sales-for-startups-sales-valley/
1452908,User Experience Design Essentials - Adobe XD UI UX Design,Design,/course/ui-ux-web-design-using-adobe-xd/
1453872,Java 8 New Features In Simple Way,IT & Software,/course/java-8-new-features-in-simple-way/
1455016,Build an app with ASPNET Core and Angular from scratch,Development,/course/build-an-app-with-aspnet-core-and-angular-from-scratch/
1455618,WordPress 2022: The Complete WordPress Website Course,Design,/course/complete-wp-course/
1456464,CompTIA CySA+ (CS0-002) Complete Course & Practice Exam,IT & Software,/course/comptiacsaplus/
1458304,The Digital Painting MEGA Course: Beginner to Advanced,Design,/course/the-digital-painting-mega-course-beginner-to-advanced/
1458490,Work From Home: Where to Start and How to Succeed,Personal Development,/course/working-effectively-from-home/
1460588,Selenium WebDriver + Java. Complete step by step course.,Development,/course/selenium-webdriver-java-complete-step-by-step-course/
1460764,Deep Learning and NLP A-Z™: How to create a ChatBot,Development,/course/chatbot/
1460800,How to Create Animated Videos with Powerpoint,Marketing,/course/powerpoint-video/
